TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
61.400000000000006,Debit,San Jose,Branch,41.0,Engineer,20.0,2.0,7892.87,3
308.23,Debit,Las Vegas,ATM,60.0,Retired,23.0,1.0,4150.63,2
111.41000000000003,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.1099999999997,1
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1893.0,1
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,0
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,0
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,3
1142.76,Credit,Houston,Online,25.000000000000004,Student,71.0,1.0,1498.9300000000003,2
5.660000000000025,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,2
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,3
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,3
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,1
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,1
176.52,Credit,San Diego,Online,73.0,Retired,94.0,5.0,7132.08,3
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.6400000000003,1
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,0
162.59,Debit,Indianapolis,Branch,64.0,Retired,19.000000000000014,1.0,7104.83,2
56.150000000000006,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.920000000002,0
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,2
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8400000000001,3
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,3
124.05000000000001,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,1
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,1
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,1
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,2
20.170000000000016,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.37,3
35.98000000000002,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,0
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,2
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,1
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,1
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,2.0,12072.11,2
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.8599999999997,2
86.79000000000002,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,2
1105.88,Debit,Omaha,ATM,34.0,Engineer,35.999999999999986,1.0,2636.32,0
14.100000000000023,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,2
63.329999999999984,Credit,Louisville,Branch,23.0,Student,124.0,1.0,792.3299999999999,2
606.27,Debit,Louisville,Branch,29.0,Doctor,42.0,1.0,9668.78,2
4.470000000000027,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,1
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.8899999999999,3
97.73000000000002,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.21,3
27.610000000000014,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,2
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,0
76.20999999999998,Debit,Los Angeles,Branch,21.999999999999996,Student,69.0,1.0,664.9300000000003,2
584.51,Debit,Denver,ATM,74.0,Retired,76.0,1.0,3254.56,1
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,2
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,3
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,3
12.350000000000023,Debit,Fresno,Branch,25.000000000000004,Student,22.0,1.0,1846.85,2
213.25,Debit,San Francisco,Branch,25.000000000000004,Student,63.0,1.0,677.79,3
34.93000000000001,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,1
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.9499999999998,3
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,3
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,3.0,4972.92,0
220.82,Debit,Louisville,Branch,42.0,Engineer,31.0,1.0,4298.13,2
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,2
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.0,1.0,3293.06,0
21.899999999999977,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,0
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,3
281.91,Debit,Denver,Branch,25.000000000000004,Student,269.0,1.0,225.52999999999975,1
239.85,Debit,Tucson,ATM,70.0,Retired,50.0,1.0,1477.63,3
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,0
459.29,Credit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.1199999999994,2
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.56,0
21.230000000000018,Debit,Virginia Beach,ATM,23.0,Student,103.0,4.0,319.1800000000003,3
95.23000000000002,Debit,Denver,Online,20.0,Student,60.0,3.0,966.8800000000001,1
344.87,Debit,Houston,Branch,58.0,Retired,25.0,1.0,7447.44,2
129.62,Credit,San Jose,ATM,23.0,Student,124.0,1.0,620.2799999999997,3
16.529999999999973,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.9499999999998,2
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,1
13.019999999999982,Debit,Charlotte,Branch,51.0,Doctor,42.0,1.0,6076.45,1
199.02,Debit,Memphis,ATM,21.999999999999996,Student,185.0,1.0,793.6300000000001,0
684.5,Debit,Fort Worth,Branch,29.0,Doctor,76.0,1.0,6258.63,2
1173.74,Credit,Virginia Beach,Online,61.0,Doctor,61.0,1.0,10456.24,3
45.920000000000016,Debit,Nashville,ATM,26.0,Student,23.0,1.0,544.5599999999995,0
761.73,Debit,Columbus,ATM,19.0,Student,27.0,1.0,151.27999999999975,1
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5500000000002,0
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,1
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.0900000000001,2
94.63999999999999,Credit,New York,ATM,28.0,Student,144.0,1.0,586.7600000000002,0
155.56,Credit,Austin,Branch,19.0,Student,64.0,1.0,129.78999999999996,1
301.39,Credit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,1
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,0
4.389999999999986,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.6099999999997,0
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,3
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,1
33.02999999999997,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.8800000000001,3
76.38999999999996,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,3
25.319999999999993,Debit,Oklahoma City,ATM,19.0,Student,25.0,1.0,1642.3400000000001,0
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,2
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,1
217.61,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,0
131.69,Credit,Denver,Branch,53.0,Engineer,58.99999999999999,1.0,2958.43,1
953.17,Debit,Raleigh,Online,60.0,Retired,84.0,1.0,3506.11,3
68.49000000000001,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,0
1493.0,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1.0,1619.1599999999999,1
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,3
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,0
275.87,Debit,Seattle,ATM,25.000000000000004,Student,112.0,1.0,1697.58,3
90.94,Credit,Colorado Springs,ATM,63.0,Retired,56.0,1.0,3896.08,1
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,1
116.75999999999999,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,0
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,0
489.31,Debit,Louisville,Branch,43.0,Engineer,35.999999999999986,1.0,5595.22,2
1664.33,Debit,San Antonio,Branch,18.0,Student,65.0,1.0,1588.31,3
414.49,Credit,Phoenix,Online,58.0,Doctor,108.0,1.0,12709.58,0
28.379999999999995,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,3
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,2
54.84,Debit,Kansas City,Online,52.0,Retired,124.0,1.0,3495.51,2
29.920000000000016,Credit,Denver,Online,68.0,Doctor,63.0,1.0,7855.01,1
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,2
468.32,Debit,Fresno,Online,69.0,Retired,152.0,1.0,4710.04,2
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.8199999999997,3
981.8999999999999,Credit,Baltimore,Online,43.0,Doctor,112.0,1.0,9018.33,1
83.6,Debit,San Jose,ATM,47.0,Doctor,192.0,1.0,13899.24,3
331.22,Credit,Oklahoma City,Branch,61.0,Doctor,161.0,1.0,12613.25,0
57.49000000000001,Credit,Detroit,Online,24.0,Student,177.0,1.0,765.1499999999996,2
157.56,Debit,Indianapolis,Branch,43.0,Doctor,159.0,1.0,7541.16,2
230.3,Debit,Colorado Springs,Online,46.0,Engineer,24.0,1.0,8356.88,1
305.92,Debit,El Paso,ATM,72.0,Retired,88.0,1.0,1445.4700000000003,2
942.7,Debit,Boston,Online,35.0,Engineer,29.0,1.0,5141.32,1
116.32999999999998,Debit,Fresno,Branch,27.0,Student,144.0,1.0,1696.15,2
537.71,Credit,Mesa,Online,19.0,Student,175.0,1.0,1806.08,0
538.17,Credit,Washington,Branch,27.0,Engineer,252.0,1.0,5908.04,3
219.44,Debit,Washington,Online,42.0,Engineer,23.0,1.0,4207.27,3
58.77000000000001,Debit,Memphis,Online,27.0,Engineer,191.0,1.0,7261.7,0
403.01,Debit,Washington,Online,63.0,Doctor,286.0,3.0,10513.52,3
719.76,Debit,San Francisco,Branch,19.0,Student,190.0,1.0,690.5200000000004,3
163.22,Debit,Miami,Online,26.0,Student,217.0,1.0,1788.27,0
291.22,Credit,Baltimore,Online,41.0,Engineer,100.0,1.0,3677.63,1
56.52000000000001,Debit,Omaha,ATM,42.0,Engineer,152.0,1.0,6911.2,0
195.8,Debit,Raleigh,Online,39.0,Doctor,186.0,1.0,12027.68,3
66.75999999999999,Credit,Austin,Branch,36.0,Doctor,44.0,1.0,184.72000000000025,1
106.99000000000001,Debit,Omaha,Branch,38.0,Engineer,152.0,1.0,5771.4,0
655.81,Debit,Omaha,ATM,55.0,Retired,164.0,2.0,4539.99,0
107.1,Credit,Philadelphia,Online,25.000000000000004,Student,175.0,1.0,193.80000000000018,0
79.92000000000002,Debit,Miami,ATM,44.0,Engineer,274.0,2.0,9138.76,0
235.34,Debit,Washington,Branch,26.0,Student,68.0,1.0,566.8299999999999,3
86.35,Credit,Indianapolis,Branch,52.0,Retired,24.0,1.0,1550.48,2
337.99,Debit,Colorado Springs,ATM,70.0,Doctor,115.0,1.0,9038.63,1
577.13,Credit,San Jose,Branch,40.0,Engineer,66.0,1.0,6640.51,3
213.33,Debit,Omaha,ATM,52.0,Retired,161.0,1.0,5400.44,0
883.92,Credit,Tucson,Online,53.0,Retired,129.0,1.0,2342.64,3
69.80000000000001,Credit,New York,Branch,27.0,Student,138.0,1.0,136.77000000000044,0
768.94,Debit,Indianapolis,Branch,64.0,Retired,53.0,1.0,6860.18,2
179.62,Debit,Tucson,Online,24.0,Student,119.0,1.0,409.2600000000002,3
425.91,Debit,Jacksonville,ATM,23.0,Student,47.0,1.0,383.5799999999999,2
263.34,Debit,Denver,ATM,64.0,Retired,55.0,1.0,2411.02,1
113.03,Credit,Tucson,Online,36.0,Doctor,12.0,1.0,6756.13,3
11.019999999999982,Debit,Austin,Online,42.0,Doctor,42.0,1.0,7879.66,1
865.17,Debit,Houston,Branch,24.0,Student,161.0,1.0,9297.5,2
152.0,Debit,Albuquerque,ATM,51.0,Engineer,63.0,1.0,7531.43,1
270.39,Debit,Jacksonville,ATM,25.000000000000004,Student,104.0,1.0,899.1499999999996,2
261.45,Credit,Oklahoma City,Online,50.0,Engineer,96.0,1.0,6735.74,0
99.98000000000002,Credit,Washington,Online,73.0,Retired,152.0,1.0,3037.97,3
400.69,Debit,Las Vegas,Online,32.0,Engineer,26.0,1.0,9040.33,2
411.47,Debit,Fort Worth,ATM,26.0,Student,120.0,1.0,796.6300000000001,2
204.63,Debit,Las Vegas,Online,52.0,Engineer,92.0,1.0,9199.52,2
421.56,Debit,San Jose,Online,53.0,Engineer,144.0,1.0,8037.87,3
193.38,Debit,Memphis,ATM,18.0,Student,285.0,1.0,1081.7900000000004,0
377.04,Debit,Chicago,ATM,34.0,Engineer,64.0,1.0,3812.87,1
54.099999999999994,Credit,Boston,Branch,28.0,Engineer,17.0,1.0,940.9099999999999,1
18.100000000000023,Debit,Louisville,ATM,57.0,Retired,66.0,1.0,6474.34,2
408.62,Credit,Fort Worth,Online,48.0,Engineer,159.0,1.0,2498.48,2
162.1,Debit,Baltimore,Branch,64.0,Doctor,221.0,1.0,9578.74,1
165.31,Debit,Boston,ATM,49.0,Doctor,28.0,1.0,7346.66,1
267.48,Debit,Albuquerque,ATM,21.0,Student,159.0,2.0,811.8599999999997,1
856.9,Debit,New York,Branch,36.0,Engineer,150.0,1.0,8579.69,0
271.22,Credit,Louisville,ATM,45.0,Doctor,87.0,1.0,6863.02,2
307.68,Credit,Detroit,Online,75.0,Retired,162.0,1.0,2052.84,2
348.17,Debit,El Paso,ATM,21.0,Student,181.0,1.0,1887.8400000000001,2
557.78,Credit,Phoenix,Branch,26.0,Student,102.0,1.0,1289.48,0
325.6,Debit,Dallas,ATM,69.0,Doctor,88.0,1.0,13777.1,1
235.83,Credit,Memphis,Online,53.0,Engineer,169.0,1.0,4120.75,0
603.54,Debit,Albuquerque,Online,44.0,Doctor,26.0,1.0,10517.47,1
270.25,Debit,Tucson,ATM,31.0,Engineer,42.0,1.0,5414.97,3
123.38,Debit,Sacramento,Online,59.0,Doctor,40.0,1.0,13542.41,3
577.12,Debit,Virginia Beach,ATM,39.0,Engineer,69.0,1.0,5265.88,3
92.24000000000001,Debit,Philadelphia,Branch,60.0,Engineer,93.0,1.0,6937.48,0
856.21,Credit,Colorado Springs,Branch,33.0,Doctor,109.0,1.0,12690.79,1
251.54,Debit,Tucson,Branch,48.0,Doctor,177.0,1.0,254.75,3
28.629999999999995,Debit,San Diego,Branch,56.0,Retired,146.0,1.0,3382.91,3
185.97000000000003,Debit,Denver,Online,23.0,Student,19.000000000000014,1.0,1776.9099999999999,1
243.08,Credit,Jacksonville,Online,24.0,Student,93.0,1.0,131.25,2
12.180000000000007,Debit,New York,Branch,76.0,Retired,77.0,1.0,4909.24,0
232.12,Debit,Omaha,ATM,37.0,Engineer,51.0,1.0,6689.87,0
198.62,Credit,Tucson,Branch,27.0,Student,84.0,1.0,1196.0699999999997,3
